,Location,onset_figs,heading,flower_beg,flower_end,grain_fill_beg,grain_fill_end,Longitude,Latitude,Country
1213,IRQ__:112,336,80,83,87,94,109,44.0167,32.6667,IRQ
1214,IRQ__:114,336,78,82,85,92,107,44.65,32.4,IRQ
1215,IRQ__:116,299,104,108,112,120,137,46.0333,35.1667,IRQ
1216,IRQ__:132,301,104,108,113,121,137,44.85,36.0167,IRQ
1217,IRQ__:143,300,75,81,86,96,116,41.9667,36.3333,IRQ
1218,IRQ__:149,336,77,81,84,91,106,44.5,31.8833,IRQ
1219,IRQ__:15,302,79,85,89,98,117,45.65,35.3333,IRQ
1220,IRQ__:17,299,87,92,97,106,123,45.9847,35.1647,IRQ
1221,IRQ__:203,299,93,98,103,112,130,41.6667,36.3667,IRQ
1222,IRQ__:207,300,65,71,76,86,106,42.6167,36.5167,IRQ
1223,IRQ__:208,306,57,62,67,76,94,42.7833,32.1833,IRQ
1224,IRQ__:209,296,100,105,110,118,135,43.6917,37.0403,IRQ
1225,IRQ__:231,283,113,118,122,131,148,43.6167,37.1167,IRQ
1226,IRQ__:240,301,82,88,92,101,119,44.25,36.5833,IRQ
1227,IRQ__:243,301,112,117,121,128,144,45.55,35.7167,IRQ
1228,IRQ__:247,301,94,99,103,112,129,45.1333,36.2,IRQ
1229,IRQ__:30,336,77,81,84,91,106,44.45,31.9667,IRQ
1230,IRQ__:31,336,77,81,84,91,106,45,31.7333,IRQ
1231,IRQ__:32,336,77,80,84,91,105,45.05,31.65,IRQ
1232,IRQ__:34,336,76,80,84,90,105,45.25,31.5667,IRQ
1233,IRQ__:38,336,80,84,87,94,109,44.4,32.9,IRQ
1234,IRQ__:42,300,76,81,86,96,115,43.4667,36.45,IRQ
1235,IRQ__:44,300,78,83,88,98,116,43.7167,36.6167,IRQ
1236,IRQ__:45,300,74,80,85,94,113,43.35,36.45,IRQ
1237,IRQ__:46,285,101,106,111,120,137,43.65,37.0667,IRQ
1238,IRQ__:47,300,67,73,79,89,108,42.5833,36.4167,IRQ
1239,IRQ__:5,300,67,73,78,88,108,43.05,36.5,IRQ
1240,IRQ__:56,301,74,79,84,93,112,43.6333,36.5,IRQ
1241,IRQ__:57,307,61,67,72,81,100,43.8833,35.4833,IRQ
1242,IRQ__:59,305,62,68,73,82,101,43.2981,35.8011,IRQ
1243,IRQ__:61,301,62,68,73,83,103,43.2683,36.0831,IRQ
1244,IRQ__:64,301,64,69,75,85,104,43.2078,36.1553,IRQ
1245,IRQ__:65,336,78,81,85,92,107,44.6667,32.2833,IRQ
1246,IRQ__:66,336,79,83,86,93,108,44.2,32.5167,IRQ
1247,IRQ__:68,336,78,82,85,92,107,44.35,32.2333,IRQ
1248,IRQ__:69,336,79,83,87,94,108,44.3833,32.65,IRQ
1249,IRQ__:71,328,66,70,74,82,98,46.65,32.45,IRQ
1250,IRQ__:74,297,143,147,151,157,172,45.249,35.749,IRQ
1251,IRQ__:75,306,36,41,46,56,75,46.4667,30.8833,IRQ
1252,IRQ__:77,336,80,83,87,94,109,44.3,32.7667,IRQ
1253,IRQ__:78,306,47,53,58,67,85,43.9667,32.1667,IRQ
1254,IRQ__:81,306,36,41,47,56,75,46.4833,30.45,IRQ
1255,IRQ__:89,300,98,103,107,115,133,44.35,36.55,IRQ
1256,IRQ__:9,301,66,71,77,86,106,43.3833,36.2667,IRQ
1257,IRQ__:91,301,95,99,104,112,129,45.7167,35.3833,IRQ
1258,IRQ__:98,301,68,73,79,88,108,42.8,36.3833,IRQ
1259,IRQ72:51,305,73,79,84,93,112,41.8,36.2167,IRQ
1260,IRQ85::2,307,67,72,77,86,105,43,35.7,IRQ
1261,IRQ85::6,302,62,67,72,82,102,43.3167,36.1,IRQ
1262,IRQ86::1,330,91,95,99,106,121,41.9167,34.5,IRQ
1263,IRQ86::10,306,64,69,74,84,103,43.25,35.7,IRQ
1264,IRQ86::2,336,88,91,95,102,116,42.8358,33.6425,IRQ
1265,IRQ86::3,330,91,95,98,105,120,41.95,34.4833,IRQ
1266,IRQ86::4,330,91,95,99,106,121,42,34.45,IRQ
1267,IRQ86::6,301,61,66,72,82,102,43.2667,36.1667,IRQ
1268,IRQ86::7,301,65,71,76,86,106,43.1667,36.0833,IRQ
1269,ITA-S185,229,313,322,332,7,78,9.2,45.4667,ITA
1270,ITA-S202,241,317,323,329,342,17,12.4992,41.8939,ITA
1271,ITA::20,229,303,309,315,331,46,11.3333,44.5,ITA
1272,ITA::8,242,318,323,330,343,17,12.4833,41.8833,ITA
1273,ITA50::13,259,14,26,38,60,98,15.65,38.1,ITA
1274,ITA50::15,260,333,338,343,354,17,16.2,38.175,ITA
1275,ITA50::16,259,338,344,350,363,31,16.4,38.3333,ITA
1276,ITA50::26,259,357,365,9,28,69,15.4167,38.0167,ITA
1277,ITA50::4,258,337,343,349,362,31,15.7167,38.1833,ITA
1278,ITA50::9,253,330,335,341,353,21,16.2833,39.2833,ITA
1279,JOR02-1:14,309,82,87,92,102,121,35.9311,31.9481,JOR
1280,JOR02-1:15,313,83,88,93,102,121,35.8953,31.7778,JOR
1281,JOR02-1:3,323,89,94,98,107,124,36.1455,32.056,JOR
1282,JOR02-1:4,330,96,100,104,112,128,36.3543,32.0603,JOR
1283,JOR02-1:6,333,106,110,114,122,138,36.806,32.1588,JOR
1284,JOR02-1:7,325,100,104,108,116,133,36.5013,32.2525,JOR
1285,JOR02-1:9,326,90,94,98,106,124,36.2105,32.1452,JOR
1286,JOR02-2:12,303,69,75,81,91,113,35.7094,32.0837,JOR
1287,JOR02-2:14,315,37,42,47,56,76,35.5989,32.2739,JOR
1288,JOR02-2:15,314,38,43,48,58,77,35.5902,32.3475,JOR
1289,JOR02-2:16,312,35,40,45,55,75,35.5992,32.514,JOR
1290,JOR02-2:17,312,34,40,45,54,74,35.5977,32.6413,JOR
1291,JOR02-2:20,302,84,90,95,105,126,35.8649,32.3885,JOR
1292,JOR03:12,315,115,119,123,132,149,35.6538,30.6347,JOR
1293,JOR03:18,320,109,114,118,126,144,35.7044,30.6007,JOR
1294,JOR03:32,314,115,120,124,133,151,35.613,30.695,JOR
1295,JOR81-2:7563,325,91,96,100,108,125,36.2167,32.0833,JOR
1296,JOR81-2:7565,323,94,98,103,111,128,36.25,32.2833,JOR
1297,JOR81-2:7566,315,91,96,100,109,127,36.1667,32.3,JOR
1298,JOR81-2:7567,325,89,93,97,106,123,36.1667,32.1667,JOR
1299,JOR81-2:7572,306,76,82,87,97,117,35.95,32.3833,JOR
1300,JOR81-2:7574,313,66,72,77,86,107,35.9167,32.6833,JOR
1301,JOR81-2:7576,313,60,66,71,81,101,35.8667,32.7,JOR
1302,JOR81-2:7578,311,59,65,70,80,101,35.75,32.6667,JOR
1303,JOR81-2:7582,313,36,41,46,56,76,35.6,32.5333,JOR
1304,JOR81-2:7590,325,92,97,101,109,126,36.25,32.0833,JOR
1305,JOR81-2:7592,324,88,93,97,106,123,36.1322,32.0831,JOR
1306,JOR81-2:7594,303,71,77,83,93,114,35.7833,32.05,JOR
1307,JOR81-2:7598,321,40,44,49,57,75,35.5667,31.95,JOR
1308,JOR81-2:7602,306,68,74,80,90,111,35.8667,32.5,JOR
1309,JOR81-2:7608,326,70,75,79,87,105,35.7867,31.4544,JOR
1310,JOR81-2:7613,314,98,102,107,116,134,35.75,31,JOR
1311,JOR81-2:7620,334,102,106,110,118,135,35.9,30.7,JOR
1312,JOR81-2:7623,336,95,100,104,112,128,35.4167,30.3333,JOR
1313,JOR81-2:7626,327,103,107,111,119,137,35.6072,30.5356,JOR
1314,JOR81-2:7633,336,95,100,104,112,128,35.4175,30.3311,JOR
1315,JOR81-2:7635,325,127,131,135,143,160,35.4333,30.15,JOR
1316,JOR81-2:7639,344,127,131,135,143,159,35.4833,30,JOR
1317,JOR81-3:36,330,78,82,86,94,112,35.6333,31.3,JOR
1318,JOR81-3:37,333,99,103,107,115,132,36.05,31.2333,JOR
1319,JOR81-3:6,309,77,83,88,97,117,35.7833,31.7167,JOR
1320,JOR81-3:68,314,76,81,86,95,115,36,32.5,JOR
1321,JOR81-3:7,317,90,95,100,109,127,35.7667,31.25,JOR
1322,JOR81-3:8,332,100,104,108,116,133,36,30.85,JOR
1323,JOR85:10,308,70,76,82,92,112,35.9,32.4833,JOR
1324,JOR85:11,308,60,66,72,82,103,35.7833,32.5333,JOR
1325,JOR85:13,316,80,85,90,99,118,36.0667,32.5333,JOR
1326,JOR85:14,317,88,93,98,106,124,36.1667,32.4167,JOR
1327,JOR85:15,320,92,97,101,110,127,36.2,32.35,JOR
1328,JOR85:2,319,89,93,98,106,124,35.95,31.7,JOR
1329,JOR85:23,325,95,100,104,112,129,36.0667,31.6,JOR
1330,JOR85:24,326,97,101,105,113,130,36,31,JOR
1331,JOR85:3,322,92,96,101,109,127,36,31.6667,JOR
1332,JOR85:4,308,80,85,89,98,117,35.8333,30.1833,JOR
1333,JOR85:5,327,102,106,111,119,136,35.5,30.5,JOR
1334,JOR85:6,317,115,119,124,132,149,35.6667,30.6167,JOR
1335,JOR85:7,314,109,114,118,127,145,35.6667,30.7833,JOR
1336,JOR85:8,317,80,85,90,99,117,35.7667,30.9667,JOR
1337,JOR85:9,319,83,87,92,101,119,35.75,31.5,JOR
1338,JOR88-1:16,306,83,88,94,103,123,36.0167,32.3167,JOR
1339,JOR88-1:21,308,49,55,61,71,93,35.7,32.6333,JOR
1340,JOR91:101,327,104,108,113,121,138,35.4667,30.4167,JOR
1341,JOR91:14,303,77,83,89,99,119,35.9167,32.35,JOR
1342,JOR91:2,302,84,90,95,105,125,35.9239,32.3211,JOR
1343,JOR91:21,316,34,39,44,53,72,35.5833,32.1667,JOR
1344,JOR91:24,311,47,53,59,69,89,35.65,32.4833,JOR
1345,JOR91:25,309,51,57,62,73,94,35.675,32.4503,JOR
1346,JOR91:26,307,50,56,62,73,94,35.6714,32.4072,JOR
1347,JOR91:39,321,60,65,69,78,97,35.7056,31.9394,JOR
1348,JOR91:43,327,50,55,59,67,84,35.65,31.8,JOR
1349,JOR91:45,313,85,90,95,104,123,36.0833,32.2333,JOR
1350,JOR91:51,314,80,85,90,99,118,35.8,31.6833,JOR
1351,JOR91:57,327,92,96,101,109,126,36.2667,32.1167,JOR
1352,JOR91:58,331,96,100,104,112,129,36.3667,32.05,JOR
1353,JOR91:6,308,65,70,76,86,107,35.85,32.55,JOR
1354,JOR91:61,320,81,86,91,99,118,35.7667,31.4667,JOR
1355,JOR91:64,318,88,93,98,107,125,35.75,31.3333,JOR
1356,JOR91:66,317,89,94,99,108,126,35.75,31.2833,JOR
1357,JOR91:69,313,101,105,110,119,137,35.7,31.0667,JOR
1358,JOR91:71,322,82,87,91,100,118,35.6167,31.1833,JOR
1359,JOR91:72,319,92,97,102,110,129,35.6333,31.1167,JOR
1360,JOR91:74,311,102,107,111,120,139,35.7,31.0333,JOR
1361,JOR91:77,327,95,99,104,112,129,35.9333,31.15,JOR
1362,JOR91:78,321,90,95,100,108,126,35.8333,31.15,JOR
1363,JOR91:79,322,90,95,99,108,126,35.8333,31.2833,JOR
1364,JOR91:8,312,72,77,82,92,112,35.9333,32.5833,JOR
1365,JOR91:80,336,87,91,95,103,119,35.7667,30.95,JOR
1366,JOR91:85,333,92,96,101,109,126,35.5333,30.85,JOR
1367,JOR91:88,307,64,69,74,83,102,36.8,31.7833,JOR
1368,JOR91:91,336,85,89,93,101,118,35.5333,30.7667,JOR
1369,JOR91:96,315,117,122,126,134,152,35.5333,30.5,JOR
1370,JOR95:1,315,84,89,94,103,121,36.0169,32.0208,JOR
1371,JOR95:12,311,45,51,56,66,87,35.7,32.6167,JOR
1372,JOR95:2,324,103,107,112,120,136,36.5333,32.3333,JOR
1373,JOR95:21,312,128,132,136,144,162,35.5,30.4,JOR
1374,JOR95:3,322,109,113,117,125,142,36.7167,32.3,JOR
1375,JPN::29,259,361,10,27,58,96,133.05,35.4667,JPN
1376,KAZ::19,283,134,138,141,148,162,69.5833,42.3167,KAZ
1377,KAZ::2,280,154,158,161,167,181,76.9167,43.2833,KAZ
1378,KAZ::5,292,157,160,163,169,182,71.3333,42.9,KAZ
1379,KAZ00:1,284,135,139,142,148,162,69.622,42.3652,KAZ
1380,KAZ00:11,288,157,161,164,170,183,73.1653,42.9157,KAZ
1381,KAZ00:28,281,156,159,162,169,183,77.3368,43.3735,KAZ
1382,KAZ00:39,279,157,161,164,171,185,76.7815,43.1733,KAZ
1383,KAZ00:4,277,155,159,162,168,183,70.491,42.5215,KAZ
1384,KAZ00:43,279,168,171,174,181,196,75.7897,43.1993,KAZ
1385,KGZ-S46,280,151,154,158,164,178,74.6,42.9,KGZ
1386,KGZ::8,106,208,212,216,224,245,75.9833,41.4167,KGZ
1387,KGZ::9,288,139,142,146,152,166,72.8,40.5333,KGZ
1388,KGZ28::51,280,145,149,152,159,174,73.4333,40.6667,KGZ
1389,KGZ29::47,287,153,157,160,167,182,71.4667,41.4,KGZ
1390,KGZ29::54a,106,204,208,211,219,238,74.95,41.25,KGZ
1391,LBN93:21,299,124,129,133,142,161,35.9333,33.5833,LBN
1392,LBN93:9,299,92,97,103,113,133,36.1,33.9333,LBN
1393,LBN94-2:20,294,14,19,25,37,62,36.0119,34.5258,LBN
1394,LBN94-2:25,294,15,21,27,39,64,36.0667,34.6,LBN
1395,LBN94-2:28,294,33,40,47,60,85,36.05,34.4333,LBN
1396,LBN94-2:30,295,20,26,32,44,69,36.1133,34.5867,LBN
1397,LBN94-2:8,291,29,36,44,57,84,35.8833,34.3,LBN
1398,LBY-S6,307,36,42,47,58,79,13.25,32.85,LBY
1399,LBY-S7,308,38,43,49,59,80,13.1833,32.8833,LBY
1400,LBY-S8,336,73,78,82,90,107,22.5,31,LBY
1401,LBY81::1,303,43,50,56,66,89,20.7322,32.1533,LBY
1402,LBY81::10,295,33,40,46,59,84,21.1333,32.4667,LBY
1403,LBY81::11,305,35,41,47,58,81,22.8653,32.645,LBY
1404,LBY81::12,312,45,51,56,66,88,22.9833,32.4667,LBY
1405,LBY81::14,292,29,36,43,56,82,21.3575,32.5717,LBY
1406,LBY81::15,290,24,32,39,52,79,21.6069,32.7611,LBY
1407,LBY81::16,292,27,34,41,54,80,21.3575,32.5783,LBY
1408,LBY81::19,306,39,45,51,62,84,22.85,32.5667,LBY
1409,LBY81::2,312,36,41,46,56,77,20.2156,32.2531,LBY
1410,LBY81::22,295,38,45,52,65,89,22.2492,32.5667,LBY
1411,LBY81::24,290,45,53,60,73,98,22.0833,32.6167,LBY
1412,LBY81::26,291,19,26,33,46,72,21.5908,32.7781,LBY
1413,LBY81::27,289,36,44,52,65,91,21.6747,32.6781,LBY
1414,LBY81::28,287,37,45,53,67,93,21.9075,32.7281,LBY
1415,LBY81::3,297,47,54,60,72,95,20.9333,32.25,LBY
1416,LBY81::31,288,52,60,67,80,105,21.9572,32.645,LBY
1417,LBY81::32,290,36,44,51,65,90,22.2417,32.7361,LBY
1418,LBY81::35,289,34,41,49,63,89,21.7167,32.7667,LBY
1419,LBY81::4,300,40,46,53,64,87,21.3,32.2667,LBY
1420,LBY81::5,296,36,42,49,61,85,20.8667,32.3667,LBY
1421,LBY81::6,297,38,45,51,63,87,21.1667,32.3667,LBY
1422,LBY81::8,294,36,43,50,62,87,21.1833,32.4333,LBY
1423,LBY82:1,306,41,47,52,62,83,14.1333,31.7667,LBY
1424,LBY82:10,336,102,106,110,118,135,12.6822,32.0783,LBY
1425,LBY82:11,352,109,113,117,124,140,12.3417,31.9861,LBY
1426,LBY82:13,306,38,43,48,57,76,14.8833,27.2833,LBY
1427,LBY82:14,304,37,43,49,60,82,20.5742,32.1867,LBY
1428,LBY82:15,306,36,41,46,56,74,13.6161,26.6947,LBY
1429,LBY82:16,306,36,41,46,56,74,14.4333,27.0333,LBY
1430,LBY82:2,306,45,50,56,66,87,13.9833,31.7667,LBY
1431,LBY82:3,306,43,49,54,64,85,14,31.75,LBY
1432,LBY82:6,328,69,73,78,86,104,13.0167,32.5333,LBY
1433,LBY82:9,322,86,91,95,104,122,13.0167,32.1667,LBY
1434,LBY83:1,331,88,92,97,105,122,13.0994,32.1367,LBY
1435,LBY83:13,306,31,37,41,51,69,13.9167,25.9203,LBY
1436,LBY83:15,306,31,36,41,51,69,13.9247,25.9203,LBY
1437,LBY83:16,306,31,37,42,51,69,13.9167,25.9286,LBY
1438,LBY83:18,306,31,37,42,51,69,13.9833,25.95,LBY
1439,LBY83:2,330,93,98,102,110,127,12.9575,32.1533,LBY
1440,LBY83:20,306,32,37,42,51,70,14.05,25.9667,LBY
1441,LBY83:23,306,31,36,41,50,69,14.3333,25.8333,LBY
1442,LBY83:24,306,31,36,41,50,69,14.2,25.8,LBY
1443,LBY83:25,306,34,40,45,54,72,15.0417,26.2286,LBY
1444,LBY83:27,306,33,38,43,52,71,15.1167,26.15,LBY
1445,LBY83:28,306,33,38,43,52,71,14.35,26,LBY
1446,LBY83:29,306,33,39,44,53,71,14.5,25.9833,LBY
1447,LBY83:31,306,32,38,43,52,70,15.0833,25.9333,LBY
1448,LBY83:32,306,29,34,39,48,66,14.7667,24.1953,LBY
1449,LBY83:33,306,35,40,45,54,73,15.1167,25.6667,LBY
1450,LBY83:34,306,35,40,45,55,73,15.7658,26.4119,LBY
1451,LBY83:37,306,34,39,44,54,72,14.25,26.4167,LBY
1452,LBY83:38,306,35,40,45,54,73,14.3833,26.4667,LBY
1453,LBY83:39,306,36,41,46,56,74,13.25,27.5167,LBY
1454,LBY83:40,306,34,40,45,54,73,13.4833,27.4833,LBY
1455,LBY83:42,306,39,44,49,58,77,14.15,27.6,LBY
1456,LBY83:44,306,33,38,43,52,71,13.0333,26.5667,LBY
1457,LBY83:47,306,31,36,41,50,69,10.5833,25.7,LBY
1458,LBY83:48,306,26,31,36,45,64,10.1744,24.9703,LBY
1459,LBY83:5,344,92,96,100,108,124,12.6167,32.2,LBY
1460,LBY83:50,306,26,31,36,45,64,10.1833,24.9667,LBY
1461,LBY83:52,306,36,41,46,56,74,13.0492,26.7536,LBY
1462,LBY83:53,306,38,44,49,58,76,12.7411,26.4953,LBY
1463,LBY83:56,306,36,41,47,56,75,13.2167,27.1333,LBY
1464,LBY83:57,306,65,70,75,85,104,12.0075,31.945,LBY
1465,LBY83:58,306,68,73,78,87,106,11.5667,31.75,LBY
1466,LBY83:6,303,30,36,41,52,74,13.7078,32.745,LBY
1467,LBY83:60,306,48,53,59,68,86,10.3,30.1333,LBY
1468,LBY83:61,306,46,51,56,65,83,9.5,30.1833,LBY
1469,LBY83:63,306,45,50,56,65,83,9.45,30.1333,LBY
1470,LBY83:64,306,62,67,72,81,100,10.7,31.6167,LBY
1471,LBY83:65,306,45,51,56,66,86,11.05,32.0333,LBY
1472,LBY83:68,306,31,36,41,51,69,14.4333,25.9167,LBY
1473,LBY83:7,296,17,23,29,40,64,14.25,32.6167,LBY
1474,LBY83:9,306,37,42,47,57,75,14.9667,27.5,LBY
1475,LBY90:10,287,36,44,52,66,93,21.8667,32.75,LBY
1476,LBY90:11,288,30,38,46,60,87,22.0744,32.8208,LBY
1477,LBY91:14,339,104,108,112,119,136,12.5411,32.0617,LBY
1478,LBY91:4,300,33,39,45,57,79,13.9914,32.6117,LBY
1479,LBY91:8,335,103,107,111,118,135,12.6,32.0333,LBY
1480,MAR85:1,328,58,63,67,75,94,-9.73333,29.6333,MAR
1481,MAR85:10,306,40,45,50,60,79,-8.63333,29.2333,MAR
1482,MAR85:100,323,87,91,96,104,121,-3.451,31.952,MAR
1483,MAR85:101,323,87,91,96,104,121,-3.45194,31.9539,MAR
1484,MAR85:102,324,87,91,95,103,121,-3.05,32.05,MAR
1485,MAR85:103,323,90,94,99,107,124,-3,32.05,MAR
1486,MAR85:105,325,94,98,102,110,127,-2.63333,32.2,MAR
1487,MAR85:106,326,96,100,105,112,129,-2.48333,32.1667,MAR
1488,MAR85:108,306,77,82,86,95,113,-1.21667,32.1167,MAR
1489,MAR85:109,302,82,87,93,103,123,-2.03333,34.05,MAR
1490,MAR85:11,306,53,58,63,72,90,-6.01389,30.4544,MAR
1491,MAR85:111,298,72,77,83,94,116,-2.05,34.4833,MAR
1492,MAR85:113,297,28,34,40,51,74,-2.35611,35.0422,MAR
1493,MAR85:117,304,65,70,76,85,107,-9.23333,30.6333,MAR
1494,MAR85:118,304,63,68,73,83,105,-9.53333,30.6,MAR
1495,MAR85:119,309,93,98,103,111,131,-8.26833,30.1997,MAR
1496,MAR85:12,302,43,49,55,65,86,-9.07333,31.4072,MAR
1497,MAR85:121,298,92,98,103,112,132,-3.46528,32.9486,MAR
1498,MAR85:122,301,91,96,101,110,131,-9.08333,29.8,MAR
1499,MAR85:124,281,153,157,160,168,183,-5.06667,33.05,MAR
1500,MAR85:125,304,105,109,114,123,142,-8.43333,30.0667,MAR
1501,MAR85:127,290,42,49,55,67,91,-4.03333,34.2333,MAR
1502,MAR85:128,301,102,107,112,121,140,-8.38361,30.1389,MAR
1503,MAR85:129,307,92,97,102,111,130,-8.30139,30.1847,MAR
1504,MAR85:13,277,42,50,58,71,97,-5.67389,35.1497,MAR
1505,MAR85:130,323,103,108,112,120,137,-7.28333,30.45,MAR
1506,MAR85:132,321,74,78,82,91,110,-8.15556,30.7017,MAR
1507,MAR85:133,298,102,107,112,121,141,-8.3,30.85,MAR
1508,MAR85:134,293,111,116,120,130,149,-8.2,30.9333,MAR
1509,MAR85:135,296,108,113,118,127,146,-8.1,30.9667,MAR
1510,MAR85:136,300,83,88,93,102,122,-8.16306,30.9969,MAR
1511,MAR85:137,317,56,61,65,74,93,-9.15,30.1167,MAR
1512,MAR85:14,306,58,63,67,76,96,-8,29.7667,MAR
1513,MAR85:140,290,26,32,38,50,74,-6.30722,33.8972,MAR
1514,MAR85:141,292,29,36,42,54,77,-6.28333,33.7,MAR
1515,MAR85:142,292,24,30,36,47,71,-6.28333,33.6667,MAR
1516,MAR85:143,294,129,134,138,146,162,-7.38,31.26,MAR
1517,MAR85:144,313,95,99,104,112,130,-7.21667,31.05,MAR
1518,MAR85:145,306,73,78,83,92,110,-6.85,30.9667,MAR
1519,MAR85:146,312,100,104,109,117,135,-6.03333,31.2333,MAR
1520,MAR85:147,310,102,107,111,120,137,-6.01806,31.3317,MAR
1521,MAR85:148,309,103,107,112,120,138,-6,31.3667,MAR
1522,MAR85:149,304,114,119,123,131,149,-6,31.4333,MAR
1523,MAR85:150,305,55,61,66,75,96,-8.51667,31.2833,MAR
1524,MAR85:152,295,147,151,154,161,175,-5.5,31.8,MAR
1525,MAR85:153,292,149,153,156,163,177,-5.78333,31.85,MAR
1526,MAR85:155,292,138,142,146,154,169,-5.66667,32.1333,MAR
1527,MAR85:163,306,70,75,80,89,108,-6.83333,30.9333,MAR
1528,MAR85:164,297,47,53,59,69,92,-9.21667,31.3667,MAR
1529,MAR85:165,293,103,108,113,122,142,-5.66,32.27,MAR
1530,MAR85:166,299,92,97,102,112,131,-6.21667,32.0333,MAR
1531,MAR85:17,306,52,58,62,71,90,-7.7,29.7667,MAR
1532,MAR85:170,272,56,64,72,85,111,-5.09111,35.2831,MAR
1533,MAR85:172,272,56,64,72,85,111,-5.09222,35.2831,MAR
1534,MAR85:174,291,163,166,169,176,189,-5.12889,32.1064,MAR
1535,MAR85:175,297,82,87,93,102,122,-6.58333,31.9833,MAR
1536,MAR85:176,306,54,59,64,73,92,-5.33333,30.6167,MAR
1537,MAR85:18,306,51,56,61,70,89,-7.63333,29.8333,MAR
1538,MAR85:180,316,59,64,68,77,96,-7.61667,32.0833,MAR
1539,MAR85:181,313,63,67,72,81,100,-7.5,31.6667,MAR
1540,MAR85:184,291,127,132,136,145,162,-5.65,32.4833,MAR
1541,MAR85:186,310,55,61,65,75,94,-8,31.8167,MAR
1542,MAR85:187,297,26,31,37,47,70,-8.4,32.6667,MAR
1543,MAR85:188,291,37,43,50,62,85,-6.23333,33.4667,MAR
1544,MAR85:189,291,48,55,61,72,96,-6.23333,33.4333,MAR
1545,MAR85:191,281,65,72,78,90,114,-5.95,33.4167,MAR
1546,MAR85:193,291,68,74,79,90,113,-5.96667,33,MAR
1547,MAR85:194,285,96,101,107,117,139,-5.48333,33,MAR
1548,MAR85:195,291,61,67,73,84,107,-5.65,33,MAR
1549,MAR85:196,277,11,18,25,38,67,-5.4,35.4,MAR
1550,MAR85:198,279,128,133,138,148,166,-5.15,33.25,MAR
1551,MAR85:2,326,61,65,69,78,96,-9.54528,29.7064,MAR
1552,MAR85:20,282,16,22,29,42,69,-5.73917,34.7614,MAR
1553,MAR85:201,287,116,122,127,137,156,-4.25139,33.4339,MAR
1554,MAR85:202,288,103,108,114,124,145,-4.33333,33.4333,MAR
1555,MAR85:203,288,126,131,136,145,163,-4.14639,33.3347,MAR
1556,MAR85:205,306,52,57,62,71,90,-6.03333,30.2333,MAR
1557,MAR85:206,292,34,41,47,59,83,-3.5,34.9167,MAR
1558,MAR85:208,281,80,86,92,104,127,-3.78972,34.7653,MAR
1559,MAR85:209,281,88,95,101,112,135,-3.81667,34.7167,MAR
1560,MAR85:21,306,58,63,68,76,95,-6.86667,30.0833,MAR
1561,MAR85:211,282,68,75,81,93,117,-4.1,34.75,MAR
1562,MAR85:214,281,71,78,84,96,120,-4.2,34.6833,MAR
1563,MAR85:216,287,41,48,55,67,92,-4.15,34.3667,MAR
1564,MAR85:217,285,62,69,75,87,111,-4.2,34.35,MAR
1565,MAR85:218,284,30,37,44,58,83,-4.63278,34.4333,MAR
1566,MAR85:219,299,49,55,60,71,93,-8.99028,31.3528,MAR
1567,MAR85:22,306,60,64,69,78,97,-6.85,30.2667,MAR
1568,MAR85:220,281,22,30,37,50,77,-4.6,34.55,MAR
1569,MAR85:221,272,80,87,94,106,131,-4.5,34.93,MAR
1570,MAR85:222,279,31,38,46,60,86,-4.6,34.7,MAR
1571,MAR85:223,279,50,58,65,78,103,-4.6,34.7333,MAR
1572,MAR85:226,280,3,9,16,28,55,-4.86667,35.2833,MAR
1573,MAR85:227,285,8,14,20,32,57,-4.96667,35.3167,MAR
1574,MAR85:228,282,12,18,24,37,64,-5.3,35.5167,MAR
1575,MAR85:229,283,16,23,29,42,69,-5.83583,35.2661,MAR
1576,MAR85:23,308,97,101,106,115,135,-8.76667,29.8167,MAR
1577,MAR85:231,285,9,14,20,32,57,-5.09833,35.4217,MAR
1578,MAR85:232,280,3,9,15,27,53,-5.56667,35.8333,MAR
1579,MAR85:25,306,63,68,72,81,100,-6.30222,30.6842,MAR
1580,MAR85:26,330,108,112,116,124,140,-7.15278,30.6183,MAR
1581,MAR85:27,328,104,108,113,120,137,-7.25167,30.3842,MAR
1582,MAR85:28,306,52,57,62,71,90,-5.73333,30.3644,MAR
1583,MAR85:29,306,50,55,60,69,88,-5.83611,30.3,MAR
1584,MAR85:30,306,49,54,59,68,87,-5.66667,30.2667,MAR
1585,MAR85:31,306,44,49,54,63,82,-5.6,29.9667,MAR
1586,MAR85:32,306,43,48,53,62,81,-5.73333,29.9667,MAR
1587,MAR85:33,306,54,59,64,73,92,-5.7125,30.4786,MAR
1588,MAR85:34,306,50,55,60,69,88,-5.83333,30.3,MAR
1589,MAR85:35,306,51,56,61,70,88,-5.83333,30.3833,MAR
1590,MAR85:36,306,53,58,63,72,90,-5.93333,30.4667,MAR
1591,MAR85:38,306,51,56,61,70,88,-5.83611,30.3644,MAR
1592,MAR85:39,306,58,63,68,77,96,-6.20056,30.6925,MAR
1593,MAR85:40,306,60,65,70,78,97,-6.43333,30.6833,MAR
1594,MAR85:41,306,71,76,81,90,108,-6.83333,30.95,MAR
1595,MAR85:42,285,92,98,104,115,137,-4.66861,33.4656,MAR
1596,MAR85:43,341,88,92,96,103,120,-8.25,29.6667,MAR
